"rbr","name","date","stars","review","lang","thumb","reply"
10934,"P Schmied",2017-10-19,3," This used to be my favorite offline nav app, but since the big G added much better offline area maps I use it less.  I still like it, but every aspect of support is lacking, starting with no Help. I created an extensive favorites list in an earlier version. I can access it but not add to it. I'm sur...Full ReviewThis used to be my favorite offline nav app, but since the big G added much better offline area maps I use it less.  I still like it, but every aspect of support is lacking, starting with no Help. I created an extensive favorites list in an earlier version. I can access it but not add to it. I'm sure there must be a way but like the antique street signs in tourist towns that only natives can read, the constant changes in this app have got me lost.","en",0,NA
10947,"A Google user",2017-07-20,1," After downloading and installing maps it can't find anything of use. Even with data connection. The reason I uninstalled last time, same old rubbish app. Much better free ones out there.","en",0,NA
10967,"MangaAddict",2016-08-23,1,"No roads I was really excited to try this app, but I live in Trinidad and Tobago and even after downloading the map, there are no roads. So disappointing! Please fix, because the ui is beautiful and I would really like to use it.","en",0,NA
10977,"Marco Brandizi",2018-04-15,2," Maps, graphics, performance seem nice. But I tried to set my first route, 
got it wrong. Added a waypoint just to cause the right shortcut, insisted 
on an absurd trip. I added about 10 waypoints, in practice I drew the route 
for it, it invented totally crazy trips three times longer. I even 
disco...Full ReviewMaps, graphics, performance seem nice. But I tried to set my first route, 
got it wrong. Added a waypoint just to cause the right shortcut, insisted 
on an absurd trip. I added about 10 waypoints, in practice I drew the route 
for it, it invented totally crazy trips three times longer. I even 
discovered you cannot edit added waypoints (remove, change visit order). 
Not sure you can save a route made this way, because I uninstalled the app 
before trying.","en",0,NA
10984,"Mike Johnson",2018-05-20,1," So basically it's a copy of waze except with all the best functions of waze 
hidden behind multiple paywalls. If you're only using the free version then 
there's no speed camera/poi or additional alerts and you'll be stuck with a 
horrible robotic TTS voice. There are several other apps on here that...Full ReviewSo basically it's a copy of waze except with all the best functions of waze 
hidden behind multiple paywalls. If you're only using the free version then 
there's no speed camera/poi or additional alerts and you'll be stuck with a 
horrible robotic TTS voice. There are several other apps on here that do 
the same stuff for free. Also from the other reviews it looks like it isn't 
updates or supported very well anyway.","en",0,NA
10991,"Chris Clarke-Williams",2016-12-01,4,"A very good app only spoiled by defaulting to metric. A great so which can find most addresses.  It is a bit of a pain to find the units seeing to change it to English.  Loads of features for things like parking, finding fuel, places to eat and so on.","en",0,NA
11019,"Glenn Taylor",2016-10-19,1,"Useless It cannot find a lot of addresses by street number, street name and suburb. Too many adds. It used to work great before but not now. I deleted it.","en",0,"Hi,

Sorry to hear this, if you email support@navmii.com they can help you out."
11025,"William Hobby",2017-07-27,1," Downloaded fine but kept freezing when downloading maps. I did get offered plenty of adverts while waiting to unfreeze - thanks but I'll stick to Google maps (which you can also get offline)","en",0,NA
11035,"Weirdos 123",2016-09-11,1,"BAD I only used this app once nd it worked great. I accidently deleted nd forgot to get it back until recently. I was trying to go to Griffith Observatory nd it had no idea what it was. Thats the same place i went when i first used this gps. I download the right map and it kept saying no results found. ...Full ReviewI only used this app once nd it worked great. I accidently deleted nd forgot to get it back until recently. I was trying to go to Griffith Observatory nd it had no idea what it was. Thats the same place i went when i first used this gps. I download the right map and it kept saying no results found. I only download this one gps because i thought it was still good but i was wrong. It made me an event the day it didnt work. Thanks alot.","en",0,NA
11072,"euri pides",2016-09-03,1,"Does NOT WORK.. Frustrating experience, even after uninstalling it.. had to clear phones cache partition to get it running normally again.. moto 3rd gen, 4x1,4 GHz crippled to a turtles speed and simply not working with","en",0,NA
11074,"Pisces",2016-09-15,1,"Great App -  Just don't Pay For The Ad Free This is a great app but unfortunately it's let down but the developers lack of back up when a problem occurs.   I paid for the ads to be removed which worked well until I re-formatted my tablet, then when I reinstalled the program I couldn't get rid of the ads and the developers choose to ignore my ...Full ReviewThis is a great app but unfortunately it's let down but the developers lack of back up when a problem occurs.   I paid for the ads to be removed which worked well until I re-formatted my tablet, then when I reinstalled the program I couldn't get rid of the ads and the developers choose to ignore my emails even when I sent them screen shots showing the ads.   Now I want them to either fix the problem (if they ever respond to messages) or refund me otherwise I will write to Google Play to see if they can sort it out.   My advice is enjoy the free version with this great app but just don't pay with your money for the ad free version is why my rating was changed from 5* to  1*","en",0,NA
11085,"A Google user",2017-06-17,3," Used to be good but latest version has a few bugs. If you select a route, zoom in to see POI and then try to move the map to see along the route, the app closes. If you have several maps loaded and the programme malfunctions so that you need to reinstall, when you delete the programme you lose all o...Full ReviewUsed to be good but latest version has a few bugs. If you select a route, zoom in to see POI and then try to move the map to see along the route, the app closes. If you have several maps loaded and the programme malfunctions so that you need to reinstall, when you delete the programme you lose all of the map data as well. Why not put the maps in separate files that are not deleted with the programme? Currently the version has a problem with the voice commands. I have Dave (UK) loaded but the programme sticks with the female American voice and will not change. Now the programme has failed again and will not go beyond the first screen. Will have to reload it all again. I wish it was more reliable.","en",0,NA
11091,"A Google user",2017-08-15,1," NAVMII was a very good app until I realised it had taken control of my GPS: it turns GPS on periodically even when I have turned off the app, flattening my battery as a consequence.  I have sought advice from their technical support, but have not received any response.","en",0,NA
11105,"Breck Fry",2017-08-14,1," Completely worthless. Hope to God this app doesn't kill anybody.","en",0,NA
11107,"tricia griffiths",2017-06-09,5," Put in two destinations which i knew the route to and it got me there....tried it twice but 2nd time took me a different way but it redirected itself. Love it","en",0,NA
11131,"Crafting Nerdy",2017-01-09,1,"Worst app ever Wish I could rate it in the negatives! Doesn't find addresses properly. Also lags your exact location, at least a street behind, which is very frustrating when you already don't know where you are. Changes location mid navigation,  to locations never entered!  Got me lost and very late. Would never ...Full ReviewWish I could rate it in the negatives! Doesn't find addresses properly. Also lags your exact location, at least a street behind, which is very frustrating when you already don't know where you are. Changes location mid navigation,  to locations never entered!  Got me lost and very late. Would never use again,  do not recommend this app.","en",0,NA
11143,"Jonathan Sl",2018-01-20,2," To big disarray autoupdate turned on without my consent. This app updated and of course they can't leave well enough alone. The Danish voice is gone. Now useless.","en",0,NA
11163,"Eric Hefner",2016-08-14,2,"Fails to route without explanation Cannot find Cedarville Michigan and when I manually select the town on the map and intiate navigation routing icon spins for a bit and it says navigation cancelled. I've used Navfree USA before and it worked.","en",0,NA
11189,"Gwendoline Mardell",2018-07-09,1," I've got lost 3 times with this app. I've had it for a few years and it 
needs to have the naps updated because of all the roadworks through to the 
bay of plenty. Very upset about THIS. Fix it please","en",0,NA
11200,"john cardosi",2017-01-18,1," Downloaded it and tried to load Italian map was told it was corrupted. Uninstalled and reinstalled ap now can only download north American or south American countries. About to uninstall again and forget it.","en",0,NA
